id,len,ExpAA,First60,PredHel,Topology
g_23762,len=382,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_23763,len=126,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23764,len=461,ExpAA=19.76,First60=5.92,PredHel=0,Topology=o
g_23765,len=570,ExpAA=0.70,First60=0.18,PredHel=0,Topology=o
g_23766,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23767,len=143,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23768,len=541,ExpAA=1.58,First60=0.00,PredHel=0,Topology=o
g_23769,len=124,ExpAA=0.03,First60=0.03,PredHel=0,Topology=o
g_23770,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23771,len=360,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23772,len=515,ExpAA=16.75,First60=16.74,PredHel=1,Topology=i20-37o
g_23773,len=143,ExpAA=20.88,First60=20.88,PredHel=1,Topology=i5-24o
g_23774,len=143,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23775,len=143,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23776,len=128,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_23777,len=551,ExpAA=0.03,First60=0.02,PredHel=0,Topology=o
g_23778,len=527,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_23779,len=143,ExpAA=0.21,First60=0.21,PredHel=0,Topology=i
g_23780,len=143,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23781,len=559,ExpAA=45.44,First60=19.54,PredHel=2,Topology=o40-62i216-238o
g_23782,len=486,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_23783,len=133,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23784,len=376,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_23785,len=143,ExpAA=0.43,First60=0.15,PredHel=0,Topology=o
g_23786,len=579,ExpAA=3.05,First60=2.99,PredHel=0,Topology=o
g_23787,len=118,ExpAA=0.46,First60=0.44,PredHel=0,Topology=o
g_23788,len=630,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23789,len=137,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23790,len=136,ExpAA=21.77,First60=0.00,PredHel=1,Topology=o93-115i
g_23791,len=156,ExpAA=5.35,First60=0.56,PredHel=0,Topology=o
g_23792,len=143,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23793,len=130,ExpAA=1.82,First60=0.00,PredHel=0,Topology=o
g_23794,len=564,ExpAA=0.04,First60=0.04,PredHel=0,Topology=o
g_23795,len=449,ExpAA=0.10,First60=0.09,PredHel=0,Topology=o
g_23796,len=129,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23797,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_23798,len=230,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23799,len=142,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23800,len=121,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23801,len=402,ExpAA=3.04,First60=0.00,PredHel=0,Topology=o
g_23802,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23803,len=113,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_23804,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23805,len=88,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23806,len=520,ExpAA=5.43,First60=0.00,PredHel=0,Topology=o
g_23807,len=136,ExpAA=0.24,First60=0.00,PredHel=0,Topology=o
g_23808,len=302,ExpAA=88.32,First60=25.33,PredHel=4,Topology=i21-43o58-80i87-109o129-151i
g_23809,len=259,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23810,len=499,ExpAA=106.67,First60=1.27,PredHel=5,Topology=i61-80o84-101i122-144o159-181i188-210o
g_23811,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23812,len=424,ExpAA=0.03,First60=0.01,PredHel=0,Topology=o
g_23813,len=541,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_23814,len=142,ExpAA=10.96,First60=6.74,PredHel=0,Topology=o
g_23815,len=576,ExpAA=60.66,First60=19.96,PredHel=2,Topology=o10-27i94-116o
g_23816,len=142,ExpAA=24.52,First60=24.52,PredHel=1,Topology=o15-37i
g_23817,len=142,ExpAA=0.10,First60=0.09,PredHel=0,Topology=i
g_23818,len=142,ExpAA=18.38,First60=17.67,PredHel=1,Topology=i7-29o
g_23819,len=576,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23820,len=131,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23821,len=577,ExpAA=19.89,First60=19.88,PredHel=1,Topology=i5-24o
g_23822,len=431,ExpAA=0.15,First60=0.00,PredHel=0,Topology=o
g_23823,len=487,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23824,len=235,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_23825,len=421,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_23826,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23827,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23828,len=142,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23829,len=352,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23830,len=498,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23831,len=126,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23832,len=573,ExpAA=0.18,First60=0.00,PredHel=0,Topology=o
g_23833,len=551,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23834,len=142,ExpAA=9.72,First60=8.03,PredHel=0,Topology=o
g_23835,len=111,ExpAA=4.47,First60=0.34,PredHel=0,Topology=o
g_23836,len=551,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_23837,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23838,len=565,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23839,len=142,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23840,len=547,ExpAA=284.95,First60=31.64,PredHel=13,Topology=o10-29i50-72o77-96i117-139o159-181i188-205o225-247i267-289o304-326i348-367o372-394i407-429o449-471i
g_23841,len=414,ExpAA=6.32,First60=0.38,PredHel=0,Topology=o
g_23842,len=141,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_23843,len=564,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_23844,len=270,ExpAA=0.10,First60=0.09,PredHel=0,Topology=o
g_23845,len=134,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_23846,len=554,ExpAA=0.14,First60=0.00,PredHel=0,Topology=o
g_23847,len=318,ExpAA=0.54,First60=0.53,PredHel=0,Topology=o
g_23848,len=129,ExpAA=29.50,First60=16.95,PredHel=0,Topology=o
g_23849,len=575,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_23850,len=420,ExpAA=0.23,First60=0.10,PredHel=0,Topology=o
g_23851,len=545,ExpAA=0.10,First60=0.02,PredHel=0,Topology=o
g_23852,len=575,ExpAA=0.07,First60=0.03,PredHel=0,Topology=o
g_23853,len=141,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_23854,len=141,ExpAA=0.20,First60=0.20,PredHel=0,Topology=o
g_23855,len=255,ExpAA=1.48,First60=1.45,PredHel=0,Topology=o
g_23856,len=557,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23857,len=141,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
g_23858,len=429,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_23859,len=504,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23860,len=136,ExpAA=2.45,First60=0.25,PredHel=0,Topology=o
g_23861,len=90,ExpAA=0.02,First60=0.01,PredHel=0,Topology=o
g_23862,len=141,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23863,len=213,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23864,len=115,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_23865,len=574,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_23866,len=425,ExpAA=0.70,First60=0.00,PredHel=0,Topology=o
g_23867,len=574,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_23868,len=497,ExpAA=3.87,First60=0.00,PredHel=0,Topology=o
g_23869,len=513,ExpAA=267.79,First60=11.13,PredHel=12,Topology=i47-69o79-101i129-151o166-185i192-214o236-258i279-301o305-323i330-352o410-429i441-463o478-500i
g_23870,len=510,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_23871,len=140,ExpAA=11.24,First60=10.55,PredHel=0,Topology=o
g_23872,len=573,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23873,len=466,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23874,len=572,ExpAA=14.38,First60=14.36,PredHel=0,Topology=o
g_23875,len=115,ExpAA=20.57,First60=20.57,PredHel=1,Topology=i9-26o
g_23876,len=104,ExpAA=0.10,First60=0.10,PredHel=0,Topology=o
g_23877,len=141,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23878,len=572,ExpAA=248.61,First60=0.00,PredHel=11,Topology=i119-141o179-201i222-244o272-294i307-329o362-384i391-413o428-450i462-484o499-521i528-550o
g_23879,len=573,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23880,len=568,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23881,len=529,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_23882,len=289,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23883,len=141,ExpAA=5.33,First60=5.33,PredHel=0,Topology=o
g_23884,len=334,ExpAA=21.51,First60=21.27,PredHel=1,Topology=i37-59o
g_23885,len=453,ExpAA=0.09,First60=0.08,PredHel=0,Topology=o
g_23886,len=476,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23887,len=281,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23888,len=140,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23889,len=248,ExpAA=116.21,First60=25.21,PredHel=5,Topology=i20-42o62-84i135-157o161-183i195-217o
g_23890,len=426,ExpAA=152.42,First60=20.83,PredHel=7,Topology=i13-32o219-238i245-267o271-293i314-336o346-368i403-425o
g_23891,len=550,ExpAA=10.03,First60=9.99,PredHel=0,Topology=o
g_23892,len=529,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23893,len=124,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23894,len=140,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23895,len=546,ExpAA=110.88,First60=5.68,PredHel=5,Topology=o211-230i237-259o335-357i377-399o409-431i
g_23896,len=120,ExpAA=21.78,First60=21.77,PredHel=1,Topology=i19-41o
g_23897,len=133,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23898,len=116,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23899,len=571,ExpAA=1.00,First60=0.03,PredHel=0,Topology=o
g_23900,len=456,ExpAA=1.49,First60=0.00,PredHel=0,Topology=o
g_23901,len=465,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23902,len=552,ExpAA=23.38,First60=23.38,PredHel=1,Topology=i7-29o
g_23903,len=140,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23904,len=441,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_23905,len=547,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_23906,len=1161,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23907,len=140,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_23908,len=140,ExpAA=0.11,First60=0.10,PredHel=0,Topology=o
g_23909,len=136,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23910,len=127,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_23911,len=248,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_23912,len=140,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23913,len=514,ExpAA=0.18,First60=0.00,PredHel=0,Topology=o
g_23914,len=131,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23915,len=348,ExpAA=0.21,First60=0.00,PredHel=0,Topology=o
g_23916,len=140,ExpAA=0.09,First60=0.05,PredHel=0,Topology=o
g_23917,len=134,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_23918,len=135,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23919,len=371,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23920,len=243,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23921,len=372,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23922,len=114,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23923,len=524,ExpAA=143.52,First60=0.00,PredHel=6,Topology=i177-196o201-218i269-291o306-328i351-373o484-506i
g_23924,len=135,ExpAA=7.50,First60=7.49,PredHel=0,Topology=o
g_23925,len=140,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_23926,len=288,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_23927,len=140,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23928,len=344,ExpAA=0.08,First60=0.00,PredHel=0,Topology=o
g_23929,len=128,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23930,len=501,ExpAA=23.12,First60=0.00,PredHel=1,Topology=o412-434i
g_23931,len=134,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23932,len=549,ExpAA=0.12,First60=0.11,PredHel=0,Topology=o
g_23933,len=550,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23934,len=332,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23935,len=437,ExpAA=0.48,First60=0.00,PredHel=0,Topology=o
g_23936,len=139,ExpAA=20.64,First60=11.24,PredHel=1,Topology=i49-71o
g_23937,len=570,ExpAA=0.13,First60=0.00,PredHel=0,Topology=o
g_23938,len=137,ExpAA=22.38,First60=0.00,PredHel=1,Topology=o85-107i
g_23939,len=477,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23940,len=520,ExpAA=259.55,First60=0.00,PredHel=12,Topology=i79-101o106-128i145-167o182-204i213-230o245-264i285-307o327-349i380-402o412-431i451-473o488-510i
g_23941,len=140,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23942,len=122,ExpAA=1.91,First60=1.84,PredHel=0,Topology=o
g_23943,len=569,ExpAA=16.72,First60=16.55,PredHel=1,Topology=i13-31o
g_23944,len=522,ExpAA=0.49,First60=0.24,PredHel=0,Topology=o
g_23945,len=123,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23946,len=284,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_23947,len=118,ExpAA=0.04,First60=0.04,PredHel=0,Topology=i
g_23948,len=507,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23949,len=139,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23950,len=528,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23951,len=139,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_23952,len=441,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23953,len=139,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23954,len=138,ExpAA=68.16,First60=41.14,PredHel=3,Topology=o15-37i42-64o101-123i
g_23955,len=288,ExpAA=0.13,First60=0.03,PredHel=0,Topology=o
g_23956,len=127,ExpAA=2.51,First60=2.50,PredHel=0,Topology=o
g_23957,len=314,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_23958,len=451,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23959,len=566,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_23960,len=112,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23961,len=568,ExpAA=1.61,First60=0.00,PredHel=0,Topology=o
g_23962,len=529,ExpAA=2.61,First60=2.57,PredHel=0,Topology=o
g_23963,len=548,ExpAA=0.44,First60=0.00,PredHel=0,Topology=o
g_23964,len=139,ExpAA=2.66,First60=0.00,PredHel=0,Topology=o
g_23965,len=366,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23966,len=139,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23967,len=136,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_23968,len=138,ExpAA=12.46,First60=10.84,PredHel=0,Topology=o
g_23969,len=319,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23970,len=139,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23971,len=138,ExpAA=0.20,First60=0.01,PredHel=0,Topology=o
g_23972,len=139,ExpAA=0.63,First60=0.08,PredHel=0,Topology=o
g_23973,len=567,ExpAA=258.09,First60=20.46,PredHel=12,Topology=i21-43o101-123i143-165o185-207i220-242o252-274i287-309o343-365i385-407o453-475i506-524o528-550i
g_23974,len=566,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_23975,len=345,ExpAA=21.20,First60=21.19,PredHel=1,Topology=i36-58o
g_23976,len=139,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_23977,len=567,ExpAA=0.05,First60=0.00,PredHel=0,Topology=o
g_23978,len=193,ExpAA=1.43,First60=0.00,PredHel=0,Topology=o
g_23979,len=213,ExpAA=24.12,First60=23.76,PredHel=1,Topology=i13-35o
g_23980,len=133,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_23981,len=545,ExpAA=1.90,First60=0.18,PredHel=0,Topology=o
g_23982,len=438,ExpAA=3.18,First60=2.05,PredHel=0,Topology=o
g_23983,len=554,ExpAA=31.68,First60=10.67,PredHel=2,Topology=i12-29o341-363i
g_23984,len=138,ExpAA=7.00,First60=0.16,PredHel=0,Topology=o
g_23985,len=138,ExpAA=5.12,First60=1.71,PredHel=0,Topology=o
g_23986,len=265,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23987,len=504,ExpAA=0.19,First60=0.10,PredHel=0,Topology=o
g_23988,len=109,ExpAA=0.56,First60=0.00,PredHel=0,Topology=o
g_23989,len=467,ExpAA=0.66,First60=0.65,PredHel=0,Topology=o
g_23990,len=505,ExpAA=1.66,First60=1.66,PredHel=0,Topology=o
g_23991,len=138,ExpAA=21.65,First60=21.08,PredHel=1,Topology=i7-29o
g_23992,len=566,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23993,len=136,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_23994,len=446,ExpAA=22.07,First60=0.01,PredHel=1,Topology=o414-436i
g_23995,len=320,ExpAA=19.15,First60=18.17,PredHel=1,Topology=i7-25o
g_23996,len=370,ExpAA=1.28,First60=0.45,PredHel=0,Topology=o
g_23997,len=270,ExpAA=0.47,First60=0.00,PredHel=0,Topology=o
g_23998,len=138,ExpAA=0.01,First60=0.00,PredHel=0,Topology=i
g_23999,len=518,ExpAA=0.11,First60=0.00,PredHel=0,Topology=o
g_24000,len=463,ExpAA=0.03,First60=0.00,PredHel=0,Topology=o
g_24001,len=356,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24002,len=130,ExpAA=0.03,First60=0.01,PredHel=0,Topology=i
g_24003,len=473,ExpAA=0.08,First60=0.01,PredHel=0,Topology=o
g_24004,len=138,ExpAA=2.56,First60=0.00,PredHel=0,Topology=o
g_24005,len=387,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24006,len=138,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24007,len=565,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_24008,len=540,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_24009,len=138,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24010,len=543,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24011,len=120,ExpAA=0.10,First60=0.10,PredHel=0,Topology=o
g_24012,len=222,ExpAA=0.69,First60=0.00,PredHel=0,Topology=o
g_24013,len=116,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24014,len=495,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_24015,len=138,ExpAA=0.92,First60=0.06,PredHel=0,Topology=o
g_24016,len=236,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24017,len=565,ExpAA=0.03,First60=0.02,PredHel=0,Topology=o
g_24018,len=444,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24019,len=298,ExpAA=0.07,First60=0.00,PredHel=0,Topology=o
g_24020,len=137,ExpAA=22.96,First60=3.08,PredHel=1,Topology=o91-110i
g_24021,len=87,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24022,len=452,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24023,len=863,ExpAA=12.11,First60=12.00,PredHel=0,Topology=o
g_24024,len=137,ExpAA=0.05,First60=0.03,PredHel=0,Topology=o
g_24025,len=421,ExpAA=0.14,First60=0.00,PredHel=0,Topology=o
g_24026,len=129,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24027,len=138,ExpAA=9.62,First60=9.53,PredHel=0,Topology=o
g_24028,len=138,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24029,len=560,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24030,len=137,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_24031,len=137,ExpAA=0.04,First60=0.00,PredHel=0,Topology=i
g_24032,len=137,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24033,len=423,ExpAA=149.95,First60=0.00,PredHel=7,Topology=o140-162i169-191o224-246i267-289o294-313i340-359o363-385i
g_24034,len=103,ExpAA=0.46,First60=0.00,PredHel=0,Topology=i
g_24035,len=138,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24036,len=319,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24037,len=133,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24038,len=137,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24039,len=154,ExpAA=27.12,First60=27.12,PredHel=1,Topology=o20-42i
g_24040,len=137,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24041,len=133,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24042,len=499,ExpAA=30.74,First60=30.68,PredHel=1,Topology=i7-41o
g_24043,len=98,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24044,len=476,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24045,len=527,ExpAA=0.03,First60=0.01,PredHel=0,Topology=o
g_24046,len=523,ExpAA=43.72,First60=14.73,PredHel=2,Topology=o48-70i83-105o
g_24047,len=137,ExpAA=1.36,First60=0.17,PredHel=0,Topology=o
g_24048,len=560,ExpAA=254.59,First60=34.75,PredHel=12,Topology=i12-34o38-57i78-100o115-137i144-163o209-231i244-266o368-390i411-430o440-462i469-491o506-528i
g_24049,len=137,ExpAA=0.22,First60=0.17,PredHel=0,Topology=o
g_24050,len=562,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_24051,len=137,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_24052,len=119,ExpAA=50.70,First60=25.91,PredHel=2,Topology=i16-38o53-87i
g_24053,len=129,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24054,len=534,ExpAA=0.14,First60=0.13,PredHel=0,Topology=o
g_24055,len=109,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24056,len=521,ExpAA=0.09,First60=0.00,PredHel=0,Topology=o
g_24057,len=562,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24058,len=196,ExpAA=0.19,First60=0.00,PredHel=0,Topology=o
g_24059,len=137,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24060,len=220,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24061,len=412,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24062,len=136,ExpAA=13.24,First60=12.91,PredHel=0,Topology=o
g_24063,len=535,ExpAA=1.06,First60=0.93,PredHel=0,Topology=o
g_24064,len=277,ExpAA=0.20,First60=0.02,PredHel=0,Topology=o
g_24065,len=317,ExpAA=1.02,First60=0.92,PredHel=0,Topology=o
g_24066,len=522,ExpAA=0.25,First60=0.11,PredHel=0,Topology=o
g_24067,len=561,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24068,len=136,ExpAA=0.00,First60=0.00,PredHel=0,Topology=i
g_24069,len=298,ExpAA=0.02,First60=0.00,PredHel=0,Topology=o
g_24070,len=94,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24071,len=132,ExpAA=87.00,First60=39.86,PredHel=4,Topology=o10-32i44-63o73-95i107-129o
g_24072,len=560,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24073,len=127,ExpAA=0.08,First60=0.07,PredHel=0,Topology=o
g_24074,len=127,ExpAA=63.42,First60=18.05,PredHel=3,Topology=i41-59o63-85i98-120o
g_24075,len=560,ExpAA=88.28,First60=0.00,PredHel=4,Topology=i177-199o203-222i429-451o466-488i
g_24076,len=123,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24077,len=360,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_24078,len=114,ExpAA=0.28,First60=0.27,PredHel=0,Topology=o
g_24079,len=560,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24080,len=137,ExpAA=0.01,First60=0.01,PredHel=0,Topology=o
g_24081,len=547,ExpAA=0.05,First60=0.04,PredHel=0,Topology=o
g_24082,len=109,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24083,len=446,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24084,len=135,ExpAA=2.80,First60=2.76,PredHel=0,Topology=o
g_24085,len=559,ExpAA=0.06,First60=0.00,PredHel=0,Topology=o
g_24086,len=559,ExpAA=329.54,First60=23.13,PredHel=15,Topology=o22-44i57-79o89-111i141-163o173-195i202-224o244-266i286-308o323-345i382-404o408-430i437-456o466-488i490-512o516-538i
g_24087,len=510,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24088,len=401,ExpAA=0.01,First60=0.00,PredHel=0,Topology=o
g_24089,len=136,ExpAA=0.02,First60=0.02,PredHel=0,Topology=o
g_24090,len=398,ExpAA=20.84,First60=0.00,PredHel=1,Topology=o178-200i
g_24091,len=134,ExpAA=0.16,First60=0.00,PredHel=0,Topology=o
g_24092,len=547,ExpAA=0.55,First60=0.54,PredHel=0,Topology=o
g_24093,len=552,ExpAA=0.04,First60=0.00,PredHel=0,Topology=o
g_24094,len=415,ExpAA=1.07,First60=1.02,PredHel=0,Topology=o
g_24095,len=461,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24096,len=203,ExpAA=0.33,First60=0.30,PredHel=0,Topology=i
g_24097,len=112,ExpAA=0.00,First60=0.00,PredHel=0,Topology=o
g_24098,len=558,ExpAA=33.02,First60=11.21,PredHel=0,Topology=o
g_24099,len=649,ExpAA=0.15,First60=0.00,PredHel=0,Topology=o
g_24100,len=488,ExpAA=88.81,First60=0.42,PredHel=4,Topology=o93-115i122-144o154-176i235-257o
g_24101,len=136,ExpAA=0.04,First60=0.04,PredHel=0,Topology=o
